year,team,seed,opponent,win,win_margin,previous_tournament,tournament_two_years_back,win percent,wins_in_last_10,percent_of_wins_away,coach_tenure,total_seasons_coaching,coach_final_fours,coach_championships,coach_NBA_draft_picks,automatic_bid,RPI,Sagarin,SOS,Total_Games,ppg,ppg_allowed,Efficiency,Efficiency_Allowed,Rbs_Per_Game,Rbs_Per_Game_Allowed,Steals_Per_Game,Steals_Per_Game_Allowed,Blocks_Per_Game,FG_Percent,3_pt_percent,TS_percent,free_throw_rate,assists_per_game,freshmen_play_time,sophomore_play_time,junior_play_time,senior_play_time,year,opponent,opp_seed,opp_previous_tournament,opp_tournament two years back,opp_win_percent,opp_wins_in_last_10,opp_percent_of_wins_away,opp_coach_tenure,opp_total_seasons_coaching,opp_coach_final_fours,opp_coach_championships,opp_coach_NBA_draft_picks,opp_automatic_bid,opp_RPI,opp_Sagarin,opp_SOS,opp_Total_Games,opp_Points_Scored_Per_Game,opp_Points_Allowed_Per_Game,opp_Efficiency,opp_Efficiency_Allowed,opp_Rbs_Per_Game,opp_Rbs_Per_Game_Allowed,opp_Steals_Per_Game,opp_Steals_Per_Game_Allowed,opp_Blocks_Per_Game,opp_FG_percent,opp_3_pt_percent,opp_TS_percent,opp_free_throw_rate,opp_assists_per_game,opp_freshmen_play_time,opp_sophomore_play_time,opp_junior_play_time,opp_senior_play_time,Round
1988,Georgia Tech,5,iowa st,1,12,1,1,0.6875,7,0.2272727273,7,13,0,0,9,0,,25,38,32,80,73.5,,,,,,,,,,,,,,,,,1988,Iowa St,12,0,1,0.625,4,0.3,8,23,0,0,21,0,,31,37,32,90,84.9,,,,,,,,,,,,,,,,,1
1988,Iowa,5,florida st,1,4,1,1,0.7058823529,7,0.2916666667,2,17,0,0,8,0,,7,9,34,93.6,81.6,,,,,,,,,,,,,,,,,1988,Florida St,12,0,0,0.6333333333,6,0.1578947368,2,8,0,0,4,0,,38,82,30,84.3,76.2,,,,,,,,,,,,,,,,,1
1988,Louisville,5,oregon st,1,9,0,1,0.6857142857,9,0.2916666667,17,17,3,1,25,1,,17,8,35,82.7,76.5,,,,,,,,,,,,,,,,,1988,Oregon St,12,0,0,0.6451612903,7,0.3,18,37,0,0,30,0,,43,57,31,67.5,62.6,,,,,,,,,,,,,,,,,1
1988,Florida,6,st johns,1,3,1,0,0.6571428571,6,0.2173913043,8,36,0,0,24,0,,22,12,35,73.1,68.1,,,,,,,,,,,,,,,,,1988,St John's ,11,0,1,0.5862068966,3,0.3529411765,23,23,1,0,31,0,,35,17,29,71.2,68.4,,,,,,,,,,,,,,,,,1
1988,Kansas,6,xavier,1,13,1,1,0.7105263158,7,0.3333333333,5,7,1,0,12,0,,19,2,38,73.8,68.9,,,,,,,,,,,,,,,,,1988,Xavier,11,1,1,0.8666666667,10,0.3461538462,3,3,0,0,0,1,,51,206,30,94.8,80.7,,,,,,,,,,,,,,,,,1
1988,Missouri,6,rhode island,0,-7,1,1,0.6333333333,5,0.2631578947,21,27,0,0,27,0,,12,18,30,86.7,78,,,,,,,,,,,,,,,,,1988,Rhode Island,11,0,0,0.8,7,0.5357142857,2,17,0,0,2,0,,49,132,35,86.8,77.1,,,,,,,,,,,,,,,,,1
1988,Villanova,6,arkansas,1,8,0,1,0.6486486486,5,0.375,15,17,1,1,16,0,,26,4,37,71.9,68.5,,,,,,,,,,,,,,,,,1988,Arkansas,11,0,0,0.7,5,0.1904761905,3,8,0,0,6,0,,41,125,30,75.5,64.9,,,,,,,,,,,,,,,,,1
1988,Maryland,7,uc santa barbara,1,10,0,1,0.5806451613,5,0.3888888889,2,2,0,0,0,0,,36,23,31,75.6,72.4,,,,,,,,,,,,,,,,,1988,UC-Santa Barbara,10,0,0,0.7333333333,7,0.4090909091,5,14,0,0,15,0,,50,55,30,71.8,68.1,,,,,,,,,,,,,,,,,1
1988,SMU,7,notre dame,1,8,0,0,0.8,9,0.25,8,13,0,0,9,1,,42,128,35,82.3,71.6,,,,,,,,,,,,,,,,,1988,Notre Dame,10,1,1,0.6896551724,8,0.15,17,18,0,0,26,0,,32,88,29,72.3,63.1,,,,,,,,,,,,,,,,,1
1988,Vanderbilt,7,utah st,1,3,0,0,0.6451612903,4,0.2,7,32,0,0,13,0,,27,32,31,78.7,72.8,,,,,,,,,,,,,,,,,1988,Utah St,10,0,0,0.6774193548,7,0.4285714286,9,9,0,0,4,1,,39,60,31,83.6,78.1,,,,,,,,,,,,,,,,,1
1988,Wyoming,7,loyola marymount,0,-4,1,0,0.8125,9,0.2692307692,1,3,0,0,1,1,,20,83,32,77.1,66.2,,,,,,,,,,,,,,,,,1988,Loyola Marymount,10,0,0,0.875,10,0.3571428571,3,12,0,0,8,1,,30,110,32,109.1,97.6,,,,,,,,,,,,,,,,,1
1988,Auburn,8,bradley,1,4,1,1,0.6333333333,7,0.2631578947,10,12,0,0,11,0,,24,13,30,76.7,71.8,,,,,,,,,,,,,,,,,1988,Bradley,9,0,1,0.8387096774,10,0.4230769231,2,32,0,0,4,1,,29,107,31,92.7,81.3,,,,,,,,,,,,,,,,,1
1988,Baylor,8,memphis,0,-15,0,0,0.6764705882,9,0.3913043478,3,11,0,0,6,0,,71,105,34,70.2,65.7,,,,,,,,,,,,,,,,,1988,Memphis St,9,0,0,0.625,7,0.15,2,2,0,0,1,0,,47,51,32,78.4,74.6,,,,,,,,,,,,,,,,,1
1988,Georgetown,8,louisiana st,1,3,1,1,0.6666666667,5,0.35,16,16,3,1,20,0,,23,28,30,70.7,64.9,,,,,,,,,,,,,,,,,1988,LSU,9,1,1,0.5333333333,5,0.25,16,16,2,0,21,0,,44,15,30,70.4,68.7,,,,,,,,,,,,,,,,,1
1988,Seton Hall,8,texas el paso,1,16,0,0,0.6285714286,7,0.1818181818,6,13,0,0,2,0,,21,39,35,78.4,71.2,,,,,,,,,,,,,,,,,1988,UTEP,9,1,1,0.696969697,6,0.347826087,27,27,0,0,19,0,,48,81,33,70.1,63.9,,,,,,,,,,,,,,,,,1
1989,Arizona,1,robert morris,1,34,1,1,0.8787878788,9,0.275862069,6,16,1,0,19,1,,1,16,33,84.5,66.8,,,,,,,,,,,,,,,,,1989,Robert Morris,16,0,0,0.7,6,0.3333333333,5,5,0,0,0,1,,214,280,30,76.8,74.2,,,,,,,,,,,,,,,,,1
1989,Georgetown,1,princeton,1,1,1,1,0.8529411765,8,0.3793103448,17,17,3,1,20,1,,10,15,34,76.7,66.6,,,,,,,,,,,,,,,,,1989,Princeton,16,0,0,0.7037037037,8,0.3684210526,22,23,0,0,18,1,,162,249,27,57.3,52.4,,,,,,,,,,,,,,,,,1
1989,Illinois,1,mcneese st,1,6,1,1,0.8611111111,9,0.2258064516,14,27,0,0,26,0,,4,4,36,86.4,74.1,,,,,,,,,,,,,,,,,1989,McNeese St,16,0,0,0.5333333333,5,0.5,2,2,0,0,0,1,,164,188,30,73.8,72.9,,,,,,,,,,,,,,,,,1
1989,Oklahoma,1,east tennesse st,1,1,1,1,0.8333333333,8,0.3,9,15,1,0,14,0,,5,17,36,102.2,88.5,,,,,,,,,,,,,,,,,1989,E Tennessee St,16,0,0,0.6451612903,7,0.35,4,15,0,0,2,1,,148,148,31,83,83.1,,,,,,,,,,,,,,,,,1
1989,Duke,2,south carolina st,1,21,1,1,0.7777777778,7,0.25,9,14,2,0,12,0,,3,33,36,86.5,69.8,,,,,,,,,,,,,,,,,1989,South Carolina St,14,0,0,0.7575757576,9,0.44,2,2,0,0,0,1,,182,274,33,81.5,76.1,,,,,,,,,,,,,,,,,1
1989,Indiana,2,george mason,1,14,1,1,0.7714285714,8,0.2962962963,18,24,1,2,31,1,,11,2,35,78.5,71.1,,,,,,,,,,,,,,,,,1989,George Mason,15,0,0,0.6451612903,9,0.35,1,1,0,0,0,1,,168,226,31,76.9,74.1,,,,,,,,,,,,,,,,,1
1989,Syracuse,2,bucknell,1,23,1,1,0.7894736842,7,0.2,13,13,1,0,16,0,,7,24,38,89.2,76.2,,,,,,,,,,,,,,,,,1989,Bucknell,15,0,1,0.7419354839,8,0.3043478261,14,14,0,0,2,1,,174,251,31,80.8,76.8,,,,,,,,,,,,,,,,,1
1989,UNC,2,southern,1,14,1,1,0.7837837838,8,0.2413793103,28,28,2,1,61,1,,6,5,37,90,79.7,,,,,,,,,,,,,,,,,1989,Southern,15,1,1,0.6451612903,9,0.4,3,18,0,0,3,1,,147,231,31,95.3,90,,,,,,,,,,,,,,,,,1
1989,Michigan,3,xavier,1,5,1,1,0.8108108108,7,0.2,9,9,0,0,14,0,,2,6,37,90.9,75.3,,,,,,,,,,,,,,,,,1989,Xavier,14,1,1,0.6363636364,7,0.1428571429,4,4,0,0,0,0,,76,98,33,82,78.7,,,,,,,,,,,,,,,,,1
1989,Missouri,3,creighton,1,16,1,1,0.7837837838,7,0.3103448276,22,28,0,0,28,1,,9,12,37,87.8,77.4,,,,,,,,,,,,,,,,,1989,Creighton,14,0,0,0.6451612903,7,0.35,4,4,0,0,0,1,,100,117,31,74.6,72.9,,,,,,,,,,,,,,,,,1
1989,seton hall,3,missouri st,1,9,1,0,0.8157894737,7,0.3225806452,7,14,0,0,3,0,,8,26,38,81.1,69.3,,,,,,,,,,,,,,,,,1989,SW Missouri St,14,1,1,0.6774193548,7,0.380952381,6,6,0,0,1,1,,74,130,31,69,63.7,,,,,,,,,,,,,,,,,1
1989,Stanford,3,siena,0,-2,0,0,0.7878787879,9,0.4230769231,4,11,0,0,5,0,,12,28,33,76.3,65,,,,,,,,,,,,,,,,,1989,Siena,12,0,0,0.8333333333,9,0.48,3,5,0,0,0,1,,58,225,30,84.9,70.6,,,,,,,,,,,,,,,,,1
1989,Florida St,4,middle tennesse st,0,-14,1,0,0.7333333333,5,0.4090909091,3,9,0,0,4,0,,25,69,30,91.7,80.7,,,,,,,,,,,,,,,,,1989,Middle Tennessee St,13,0,1,0.7419354839,8,0.3043478261,5,5,0,0,2,1,,81,184,31,88.8,80.8,,,,,,,,,,,,,,,,,1
1989,Iowa,4,rutgers,1,14,1,1,0.696969697,5,0.3043478261,3,18,0,0,9,0,,13,19,33,89.6,80.3,,,,,,,,,,,,,,,,,1989,Rutgers,13,0,0,0.5806451613,9,0.2777777778,1,7,0,0,4,1,,112,133,31,76.9,75,,,,,,,,,,,,,,,,,1
1989,Louisville,4,arkansas little rock,1,5,1,0,0.7272727273,6,0.375,18,18,3,1,26,1,,15,23,33,82.2,73.9,,,,,,,,,,,,,,,,,1989,Arkansas-Little Rock,13,0,0,0.7419354839,7,0.2173913043,5,5,0,0,2,1,,48,167,31,92,80.8,,,,,,,,,,,,,,,,,1
1989,UNLV,4,idaho,1,12,1,1,0.7837837838,9,0.3103448276,16,21,1,0,44,1,,16,45,37,85.3,74.5,,,,,,,,,,,,,,,,,1989,Idaho,13,0,0,0.8064516129,8,0.32,1,1,0,0,0,1,,46,183,31,75.4,62.4,,,,,,,,,,,,,,,,,1
1989,Arkansas,5,loyola marymount,1,19,1,0,0.78125,9,0.28,4,9,0,0,7,1,,17,93,32,89.7,75.2,,,,,,,,,,,,,,,,,1989,Loyola Marymount,12,1,0,0.6451612903,8,0.35,4,13,0,0,9,1,,67,90,31,110.7,106.3,,,,,,,,,,,,,,,,,1
1989,Memphis St,5,depaul,0,-3,1,1,0.65625,7,0.2857142857,3,3,0,0,3,0,,36,50,32,79.2,73.5,,,,,,,,,,,,,,,,,1989,DePaul,12,1,1,0.6363636364,8,0.2857142857,5,5,0,0,8,0,,53,59,33,77.5,73.3,,,,,,,,,,,,,,,,,1
1989,NC State,5,south carolina,1,15,1,1,0.7096774194,6,0.1818181818,9,18,1,1,19,0,,14,42,31,84.5,74,,,,,,,,,,,,,,,,,1989,South Carolina,15,0,0,0.6333333333,6,0.2105263158,3,3,0,0,0,0,,64,66,30,75.1,71.9,,,,,,,,,,,,,,,,,1
1989,Virginia,5,providence,1,3,0,1,0.6666666667,6,0.1818181818,15,20,2,0,23,0,,24,10,33,81.9,77.7,,,,,,,,,,,,,,,,,1989,Providence,12,0,1,0.6206896552,3,0.2777777778,1,2,0,0,0,0,,19,53,29,85.3,74.8,,,,,,,,,,,,,,,,,1
1989,Alabama,6,south alabama,0,-2,0,1,0.7419354839,8,0.2173913043,9,9,0,0,13,1,,51,76,31,76,69.9,,,,,,,,,,,,,,,,,1989,S Alabama,11,0,0,0.71875,10,0.2608695652,2,2,0,0,0,1,,32,104,32,91.1,79.6,,,,,,,,,,,,,,,,,1
1989,Georgia Tech,6,texas,0,-6,1,1,0.625,6,0.2,8,14,0,0,10,0,,26,32,32,80.2,74.2,,,,,,,,,,,,,,,,,1989,Texas,11,0,0,0.7352941176,7,0.32,1,19,0,0,3,0,,50,79,34,94.3,88,,,,,,,,,,,,,,,,,1
1989,Kansas St,6,minnesota,0,-11,1,1,0.6333333333,7,0.3157894737,3,7,0,0,3,0,,30,14,30,77.5,73.5,,,,,,,,,,,,,,,,,1989,Minnesota,11,0,0,0.6129032258,5,0.1578947368,3,9,0,0,3,0,,29,18,31,75.4,71.7,,,,,,,,,,,,,,,,,1
1989,Oregon St,6,evansville,0,-4,1,0,0.7333333333,8,0.4090909091,19,38,0,0,30,0,,18,29,30,77.1,69.4,,,,,,,,,,,,,,,,,1989,Evansville,11,0,0,0.8064516129,8,0.36,4,4,0,0,0,1,,35,121,31,82.6,71.8,,,,,,,,,,,,,,,,,1
1989,Florida,7,colorado st,0,-22,1,1,0.6176470588,8,0.4285714286,9,37,0,0,25,0,,71,36,34,75.9,76.6,,,,,,,,,,,,,,,,,1989,Colorado St,10,0,0,0.696969697,9,0.4347826087,2,11,0,0,7,0,,65,63,33,64.1,61.3,,,,,,,,,,,,,,,,,1
1989,UCLA,7,iowa state,1,4,0,1,0.6774193548,6,0.3333333333,1,10,0,0,11,0,,28,21,31,81.2,76.8,,,,,,,,,,,,,,,,,1989,Iowa St,10,1,0,0.5862068966,6,0.1764705882,9,24,0,0,22,0,,47,27,29,86.6,85.5,,,,,,,,,,,,,,,,,1
1989,UTEP,7,louisiana st,1,11,1,1,0.7878787879,8,0.3076923077,28,28,0,0,19,1,,33,78,33,77.5,67.8,,,,,,,,,,,,,,,,,1989,LSU,10,1,1,0.625,5,0.3,17,17,2,0,23,0,,59,49,32,91.5,89.8,,,,,,,,,,,,,,,,,1
1989,West Virginia,7,tennesse,1,18,0,1,0.8387096774,8,0.4230769231,11,17,0,0,16,0,,42,153,31,78.5,66.5,,,,,,,,,,,,,,,,,1989,Tennessee,10,0,0,0.6333333333,6,0.2631578947,11,18,0,0,14,0,,54,58,30,84,80.2,,,,,,,,,,,,,,,,,1
1989,La Salle,8,louisiana tech,0,-9,1,0,0.8125,9,0.4615384615,3,3,0,0,0,1,,71,132,32,80.2,72.3,,,,,,,,,,,,,,,,,1989,Louisiana Tech,9,0,1,0.71875,8,0.5217391304,4,4,0,0,0,1,,68,110,32,80.8,75.6,,,,,,,,,,,,,,,,,1
1989,Pittsburgh,8,ball st,0,-4,1,1,0.5666666667,6,0.2941176471,3,16,0,0,2,0,,40,8,30,78.9,79.1,,,,,,,,,,,,,,,,,1989,Ball St,9,0,0,0.90625,10,0.4827586207,2,5,0,0,2,1,,52,140,32,71.1,61.8,,,,,,,,,,,,,,,,,1
1989,St Mary's,8,clemson,0,-13,0,0,0.8333333333,8,0.48,3,12,0,0,2,0,,23,157,30,74.8,58,,,,,,,,,,,,,,,,,1989,Clemson,9,0,1,0.6333333333,5,0.2105263158,5,14,0,0,12,0,,39,39,30,79.6,75.6,,,,,,,,,,,,,,,,,1
1989,Vanderbilt,8,notre dame,0,-15,1,0,0.5757575758,7,0.2631578947,8,33,0,0,14,0,,38,38,33,76.6,72.4,,,,,,,,,,,,,,,,,1989,Notre Dame,9,1,1,0.7,6,0.3333333333,18,19,0,0,27,1,,41,56,30,77.5,71.8,,,,,,,,,,,,,,,,,1
1990,Michigan St,1,murray st,1,4,0,0,0.8235294118,10,0.4285714286,14,19,0,0,18,1,,18,25,34,76.2,68.5,,,,,,,,,,,,,,,,,1990,Murray St,16,0,1,0.7,8,0.5238095238,5,5,0,0,1,1,,160,208,30,73.7,71.4,,,,,,,,,,,,,,,,,1
1990,Oklahoma,1,towson,1,9,1,1,0.84375,9,0.2222222222,10,16,1,0,16,1,,1,18,32,98.8,82,,,,,,,,,,,,,,,,,1990,Towson St,16,0,0,0.5806451613,8,0.3888888889,7,7,0,0,0,1,,183,204,31,79.2,78.9,,,,,,,,,,,,,,,,,1
1990,Uconn,1,boston,1,24,0,0,0.8378378378,8,0.2580645161,4,18,0,0,8,1,,10,47,37,78.5,67.2,,,,,,,,,,,,,,,,,1990,Boston U,16,0,0,0.6,8,0.5,5,5,0,0,1,1,,151,175,30,72.3,71.1,,,,,,,,,,,,,,,,,1
1990,UNLV,1,arkansas little rock,1,30,1,1,0.875,9,0.2285714286,17,22,1,0,44,1,,3,17,40,93.5,78.5,,,,,,,,,,,,,,,,,1990,Arkansas-Little Rock,16,1,0,0.6666666667,8,0.35,6,6,0,0,2,1,,132,221,30,86.9,81,,,,,,,,,,,,,,,,,1
1990,Arizona,2,south florida,1,12,1,1,0.78125,8,0.24,7,17,1,0,21,1,,6,22,32,78.9,66.9,,,,,,,,,,,,,,,,,1990,S Florida,15,0,0,0.6451612903,6,0.3,4,12,0,0,8,1,,122,158,31,78.5,75.2,,,,,,,,,,,,,,,,,1
1990,Kansas,2,robert morris,1,8,0,1,0.8571428571,7,0.3666666667,2,2,0,0,0,0,,2,34,35,90.5,73.4,,,,,,,,,,,,,,,,,1990,Robert Morris,15,1,0,0.7333333333,8,0.4545454545,6,6,0,0,0,1,,139,230,30,75.9,70,,,,,,,,,,,,,,,,,1
1990,Purdue,2,louisiana-monroe,1,12,0,1,0.7333333333,5,0.4090909091,10,12,0,0,9,0,,16,3,30,71.8,65.5,,,,,,,,,,,,,,,,,1990,Louisiana-Monroe,15,0,0,0.7333333333,10,0.3636363636,9,9,0,0,0,1,,108,252,30,79.8,69.1,,,,,,,,,,,,,,,,,1
1990,Syracuse,2,coppin st,1,22,1,1,0.7878787879,7,0.2692307692,14,14,1,0,17,0,,8,26,33,81,71.2,,,,,,,,,,,,,,,,,1990,Coppin St,15,0,0,0.7878787879,9,0.4230769231,4,4,0,0,0,1,,163,278,33,74.4,67,,,,,,,,,,,,,,,,,1
1990,Duke,3,richmond,1,35,1,1,0.7631578947,6,0.2413793103,10,15,3,0,13,0,,5,27,38,89.1,76.6,,,,,,,,,,,,,,,,,1990,Richmond,14,0,1,0.6875,9,0.3181818182,9,9,0,0,6,1,,127,153,32,70,67.9,,,,,,,,,,,,,,,,,1
1990,Georgetown,3,texas southern,1,18,1,1,0.7741935484,6,0.375,18,18,3,1,20,0,,4,21,31,79.1,66.9,,,,,,,,,,,,,,,,,1990,Texas Southern,14,0,0,0.6129032258,8,0.3684210526,15,15,0,0,3,1,,135,225,31,83.6,77.7,,,,,,,,,,,,,,,,,1
1990,Michigan,3,illinois st,1,6,1,1,0.7419354839,7,0.2608695652,2,2,1,1,1,0,,13,11,31,85.5,77.6,,,,,,,,,,,,,,,,,1990,Illinois St,14,0,0,0.5806451613,8,0.2222222222,1,1,0,0,0,1,,101,95,31,72.1,71.2,,,,,,,,,,,,,,,,,1
1990,Missouri,3,northern iowa,0,-3,1,1,0.8125,6,0.3076923077,23,29,0,0,30,0,,22,12,32,85.3,79.6,,,,,,,,,,,,,,,,,1990,N Iowa,14,0,0,0.71875,7,0.3913043478,4,28,0,0,13,1,,98,136,32,76.1,72.1,,,,,,,,,,,,,,,,,1
1990,Arkansas,4,princeton,1,4,1,1,0.8571428571,8,0.3,5,10,0,0,7,1,,7,80,35,95.6,79.8,,,,,,,,,,,,,,,,,1990,Princeton,13,1,0,0.7407407407,8,0.35,23,24,0,0,18,1,,91,218,27,62,51.7,,,,,,,,,,,,,,,,,1
1990,Georgia Tech,4,east tennesse st,1,16,1,1,0.8,8,0.2142857143,9,15,0,0,11,1,,14,10,35,88.5,80.8,,,,,,,,,,,,,,,,,1990,E Tennessee St,13,1,0,0.7941176471,9,0.5185185185,5,16,0,0,2,1,,80,161,34,87.1,79.4,,,,,,,,,,,,,,,,,1
1990,La Salle,4,southern mississippi,1,16,1,1,0.9375,10,0.4333333333,4,4,0,0,0,1,,96,126,32,80.2,75.6,,,,,,,,,,,,,,,,,1990,Southern Mississippi,13,0,0,0.625,6,0.3,14,14,0,0,3,0,,81,94,32,81.3,78.8,,,,,,,,,,,,,,,,,1
1990,Louisville,4,idaho,1,19,1,1,0.7714285714,8,0.2962962963,19,19,3,1,29,1,,17,51,35,83.6,73,,,,,,,,,,,,,,,,,1990,Idaho,13,1,0,0.8064516129,8,0.32,2,2,0,0,0,1,,70,191,31,76,65.2,,,,,,,,,,,,,,,,,1
1990,Clemson,5,brigham young,1,2,1,0,0.7428571429,7,0.1923076923,6,15,0,0,12,0,,23,53,35,79.1,69.8,,,,,,,,,,,,,,,,,1990,BYU,12,0,1,0.7,5,0.2380952381,1,1,0,0,0,0,,55,70,30,70.3,65.7,,,,,,,,,,,,,,,,,1
1990,Illinois,5,dayton,0,-2,1,1,0.724137931,6,0.2380952381,15,28,1,0,28,0,,9,14,29,81.1,72.6,,,,,,,,,,,,,,,,,1990,Dayton,12,0,0,0.6875,10,0.2272727273,1,6,0,0,0,1,,53,91,32,89.7,83.6,,,,,,,,,,,,,,,,,1
1990,LSU,5,villanova,1,7,1,1,0.71875,6,0.2173913043,18,18,2,0,24,0,,19,38,32,91.6,82.7,,,,,,,,,,,,,,,,,1990,Villanova,12,0,1,0.5454545455,6,0.5,17,19,1,1,17,0,,48,23,33,70.4,68.8,,,,,,,,,,,,,,,,,1
1990,Oregon St,5,ball st,0,-1,1,1,0.7586206897,7,0.3636363636,1,1,0,0,0,0,,27,49,29,78.3,71.6,,,,,,,,,,,,,,,,,1990,Ball St,12,1,0,0.7878787879,8,0.3076923077,1,1,0,0,0,1,,37,126,33,70.3,59.3,,,,,,,,,,,,,,,,,1
1990,Minnesota,6,texas el paso,1,3,1,0,0.71875,6,0.3043478261,4,10,0,0,3,0,,11,24,32,83.1,73.8,,,,,,,,,,,,,,,,,1990,UTEP,11,1,1,0.65625,7,0.2857142857,29,29,0,0,20,1,,56,75,32,69.3,64.5,,,,,,,,,,,,,,,,,1
1990,New Mexico St,6,loyola marymount,0,-19,0,0,0.8387096774,8,0.3846153846,5,16,0,0,9,0,,41,69,31,80,73.2,,,,,,,,,,,,,,,,,1990,Loyola Marymount,11,1,1,0.8125,8,0.4615384615,5,14,0,0,9,1,,20,117,32,122.4,108.1,,,,,,,,,,,,,,,,,1
1990,St John's,6,temple,1,16,0,1,0.7058823529,6,0.2916666667,25,25,1,0,32,0,,33,42,34,71.8,66.2,,,,,,,,,,,,,,,,,1990,Temple,11,0,1,0.6451612903,8,0.4,8,18,0,0,6,1,,58,85,31,68.6,63.9,,,,,,,,,,,,,,,,,1
1990,Xavier,6,kansas st,1,8,1,1,0.8484848485,8,0.3571428571,5,5,0,0,0,0,,29,87,33,83.3,73.7,,,,,,,,,,,,,,,,,1990,Kansas St,11,1,1,0.53125,5,0.1764705882,4,8,0,0,3,0,,35,28,32,72.3,68.6,,,,,,,,,,,,,,,,,1
1990,Alabama,7,colorado st,1,17,1,0,0.7428571429,7,0.2692307692,10,10,0,0,14,1,,21,58,35,71.7,61.5,,,,,,,,,,,,,,,,,1990,Colorado St,10,1,0,0.7,6,0.3333333333,3,12,0,0,8,0,,47,96,30,66.9,59.6,,,,,,,,,,,,,,,,,1
1990,Georgia  ,7,texas,0,-12,0,0,0.6896551724,7,0.3,22,24,1,0,26,0,,33,10,29,71.7,69.2,,,,,,,,,,,,,,,,,1990,Texas,10,1,0,0.7272727273,7,0.3333333333,2,20,0,0,3,0,,26,61,33,93.7,85.1,,,,,,,,,,,,,,,,,1
1990,UCLA,7,uab,1,12,1,0,0.6666666667,4,0.2727272727,2,11,0,0,12,0,,31,30,33,80.2,75.6,,,,,,,,,,,,,,,,,1990,UAB,10,0,0,0.7096774194,8,0.3636363636,12,29,0,0,28,0,,34,113,31,80.1,69.6,,,,,,,,,,,,,,,,,1
1990,Virginia,7,notre dame,1,8,1,0,0.625,5,0.35,16,21,2,0,23,0,,36,15,32,72.5,69.9,,,,,,,,,,,,,,,,,1990,Notre Dame,10,1,1,0.5517241379,5,0.25,19,20,0,0,27,1,,38,40,29,79.4,75,,,,,,,,,,,,,,,,,1
1990,Houston,8,uc santa barbara,0,-4,0,0,0.7575757576,9,0.44,4,10,0,0,11,0,,46,76,33,80.5,74.1,,,,,,,,,,,,,,,,,1990,UC-Santa Barbara,9,0,1,0.7,7,0.4285714286,7,16,0,0,16,0,,32,67,30,75.6,67.5,,,,,,,,,,,,,,,,,1
1990,Indiana,8,california,0,-2,1,1,0.6206896552,4,0.2777777778,19,25,1,2,32,0,,12,7,29,78.1,70.8,,,,,,,,,,,,,,,,,1990,California,9,0,0,0.6875,7,0.3636363636,5,18,0,0,7,0,,44,57,32,75.2,70.4,,,,,,,,,,,,,,,,,1
1990,Ohio St,8,providence,1,1,0,0,0.5666666667,7,0.1764705882,1,1,0,0,0,0,,25,1,30,75.6,73.5,,,,,,,,,,,,,,,,,1990,Providence,9,1,0,0.5862068966,5,0.2352941176,2,3,0,0,0,0,,28,45,29,83.9,77.3,,,,,,,,,,,,,,,,,1
1990,UNC,8,missouri st,1,13,1,1,0.6176470588,4,0.1428571429,29,29,2,1,62,0,,24,6,34,82.6,77.9,,,,,,,,,,,,,,,,,1990,SW Missouri St,9,1,1,0.7586206897,9,0.4090909091,7,7,0,0,1,0,,43,141,29,76.9,65.6,,,,,,,,,,,,,,,,,1
1991,Arkansas,1,georgia st,1,41,1,1,0.8947368421,8,0.3235294118,6,11,1,0,7,1,,2,35,38,99.6,81,,,,,,,,,,,,,,,,,1991,Georgia St,16,0,0,0.5161290323,7,0.4375,6,6,0,0,0,1,,221,277,31,79.1,78.3,,,,,,,,,,,,,,,,,1
1991,Ohio St,1,towson,1,11,1,0,0.8709677419,8,0.2962962963,2,2,0,0,0,1,,9,68,31,84.6,68.5,,,,,,,,,,,,,,,,,1991,Towson,16,1,0,0.6333333333,6,0.4736842105,8,8,0,0,0,1,,177,209,30,77.6,76.4,,,,,,,,,,,,,,,,,1
1991,UNC,1,northeastern,1,35,1,1,0.8285714286,9,0.2413793103,30,30,2,1,62,1,,3,6,35,87.6,71.6,,,,,,,,,,,,,,,,,1991,Northeastern,16,0,0,0.6666666667,9,0.4545454545,5,8,0,0,3,1,,146,200,33,77,73.4,,,,,,,,,,,,,,,,,1
1991,UNLV,1,montana,1,34,1,1,0.9714285714,10,0.3823529412,18,23,2,1,44,1,,1,72,35,97.7,70.9,,,,,,,,,,,,,,,,,1991,Montana,16,0,0,0.7419354839,8,0.3043478261,5,5,0,0,0,1,,144,216,31,78.8,74,,,,,,,,,,,,,,,,,1
1991,Arizona,2,st francis,1,13,1,1,0.8,8,0.2142857143,8,18,1,0,22,1,,6,17,35,86.1,71.9,,,,,,,,,,,,,,,,,1991,St Francis (PA),15,0,0,0.75,9,0.2916666667,4,4,0,0,0,1,,127,218,32,83.6,77.1,,,,,,,,,,,,,,,,,1
1991,Duke,2,louisiana-monroe,1,29,1,1,0.8205128205,7,0.25,11,16,4,0,15,0,,4,9,39,87.7,73.4,,,,,,,,,,,,,,,,,1991,Louisiana-Monroe,15,1,0,0.7575757576,10,0.4,10,10,0,0,0,1,,130,266,33,83.9,75.1,,,,,,,,,,,,,,,,,1
